costat,curcd,datafmt,indfmt,consol,gvkey,fyear,act,at,lct,lt,pstkrv,seq,dvt,ni,capx,csho,derhedgl,dt,mkvalt,prcc_f
A,USD,STD,INDL,C,025124,2017,3285.0000,20436.0000,3307.0000,13914.0000,0.0000,6018.0000,901.0000,1247.0000,1311.0000,286.7770,0.0000,8762.0000,44358.6664,154.680000000000
I,USD,STD,INDL,C,025128,2017,68.2280,69.0540,7.4430,8.1040,0.0000,60.9500,0.0000,-32.0120,0.1150,13.5540,,0.0000,169.6961,12.520000000000
I,USD,STD,INDL,C,025129,2017,101.7250,102.1980,7.4720,7.4720,0.0000,94.7260,0.0000,-42.0150,0.0930,52.3950,0.0000,0.0000,195.4334,3.730000000000
I,USD,STD,INDL,C,025130,2017,533.6310,1051.1730,316.0480,745.9260,0.0000,305.2470,0.0000,54.7240,22.0740,68.3870,,387.2900,1090.7727,15.950000000000
A,USD,STD,INDL,C,025138,2017,86.5780,203.3110,69.5520,139.5370,0.0000,63.7740,0.0000,-5.7220,3.0580,12.4920,,75.8920,176.3870,14.120000000000
A,CAD,STD,INDL,C,025145,2017,44.2640,229.0500,4.5260,6.2070,0.0000,104.4490,4.7620,6.7350,0.0000,9.5100,,0.0000,94.3392,9.920000000000
A,USD,STD,INDL,C,025153,2017,,,,,,,,,,3.5000,,,,33.470000000000
I,USD,STD,INDL,C,025157,2017,23372.0000,48269.0000,23293.0000,42183.0000,0.0000,3152.0000,0.0000,1465.0000,271.0000,925.0000,0.0000,18124.0000,15456.7500,16.710000000000
A,USD,STD,INDL,C,025163,2017,,,,,,,,,,68.0490,,,,14.050000000000
A,USD,STD,INDL,C,025166,2017,79.7390,91.3220,12.1040,13.9420,0.0000,78.0990,0.0000,-25.2400,2.7940,73.0590,,0.0000,233.7888,3.200000000000
I,USD,STD,INDL,C,025167,2017,1113.5730,1999.9550,443.7640,1997.7630,0.0000,2.1920,37.0460,96.7030,94.9580,49.2880,,1396.8080,1192.2767,24.190000000000
A,USD,STD,FS,C,025173,2017,,9829.9810,,8314.9980,,1514.9830,34.4160,,,,,,2016.7357,40.890000000000
A,USD,STD,INDL,C,025173,2017,,9829.9810,,8314.9980,0.0000,1514.9830,34.4160,92.1880,13.0470,49.3210,,,2016.7357,40.890000000000
A,USD,STD,INDL,C,025177,2017,,,,,,,,,,5.6000,,,,50.720000000000
A,USD,STD,INDL,C,025179,2017,,,,,,,,,,7.0750,,,,41.278600000000
A,USD,STD,INDL,C,025180,2017,3627.7000,7971.7000,2650.6000,4876.4000,0.0000,3029.6000,44.5000,186.4000,203.9000,79.5540,38.3000,1713.5000,5682.5422,71.430000000000
I,USD,STD,INDL,C,025186,2017,304.8310,480.9320,209.1840,432.6450,0.0000,48.2870,3.6390,-24.3240,21.2440,47.9780,,156.1250,32.6250,0.680000000000
A,USD,STD,INDL,C,025201,2017,,1603.2090,,1378.1210,0.0000,225.0880,10.6750,25.0140,4.1270,12.2870,,0.0000,715.2263,58.210000000000
A,USD,STD,INDL,C,025211,2017,,,,,,,,,,21.1700,,,,21.480000000000
A,USD,STD,INDL,C,025219,2017,,1418.8410,,566.0280,0.0000,852.8130,51.3050,172.2830,7.7190,65.7920,0.0900,11.8610,2934.3232,44.600000000000
A,USD,STD,INDL,C,025230,2017,,,,,,,,,,0.8500,,,,15.299900000000
A,USD,STD,INDL,C,025234,2017,360.5840,538.1160,97.9060,146.8680,0.0000,391.2480,133.8740,89.7070,13.4620,48.8160,,0.0000,978.7608,20.050000000000
A,USD,STD,INDL,C,025242,2017,,,,,,,,,,17.1500,,,,31.910000000000
A,USD,STD,INDL,C,025244,2017,,,,,,,,,,19.4780,,,,13.560000000000
A,USD,STD,INDL,C,025274,2017,519.1820,779.9560,63.8240,120.9020,1.5000,659.0540,5.6520,103.8850,29.8030,47.1180,,0.0000,8134.9227,172.650000000000
A,USD,STD,INDL,C,025279,2017,3822.0000,19042.0000,5654.0000,12030.0000,0.0000,7012.0000,0.0000,104.0000,319.0000,1373.4970,-25.0000,3819.0000,34048.9906,24.790000000000
A,USD,STD,INDL,C,025283,2017,5331.0000,13340.0000,2651.0000,7914.0000,0.0000,5426.0000,368.0000,859.0000,672.0000,168.0000,,4514.0000,10881.3600,64.770000000000
I,USD,STD,INDL,C,025289,2017,70.4260,145.6560,13.2360,25.8690,0.0000,119.7870,0.0000,-38.9950,0.6400,64.0790,,13.1380,273.6173,4.270000000000
A,USD,STD,INDL,C,025290,2017,,,,,,,,,,14.3600,,,,15.590000000000
I,USD,STD,INDL,C,025297,2017,2.3270,2.5800,0.0850,0.0850,0.0000,2.4950,0.0000,-1.2090,0.0020,401.3930,,0.0000,2.0070,0.005000000000
A,USD,STD,INDL,C,025301,2017,,,,,,,,,,17.7140,,,,13.470000000000
A,USD,STD,INDL,C,025302,2017,1.2900,1.4520,2.0790,4.9610,3.2190,-3.5090,0.1390,-0.0300,0.0200,12.7980,,2.9260,15.9975,1.250000000000
A,USD,STD,INDL,C,025303,2017,,,,,,,,,,2.1500,,,,34.120000000000
I,CAD,STD,INDL,C,025304,2017,77.7300,482.4480,72.6550,215.6400,0.0000,266.8080,24.2840,59.0710,25.4870,37.0080,,107.8090,1236.0672,33.400000000000
I,CAD,STD,INDL,C,025477,2017,73.9140,73.9140,10.5450,10.5450,0.0000,63.3690,4.5040,6.8680,0.0000,7.4730,,0.0000,61.5028,8.230000000000
A,CAD,STD,INDL,C,025307,2017,,,,,,,,,,3.9820,,,,10.260000000000
A,USD,STD,INDL,C,025313,2017,989.6570,5200.3340,398.4620,1983.0340,0.0150,3205.9600,102.9290,290.9150,165.4570,84.7470,,1316.0010,7911.9799,93.360000000000
A,USD,STD,INDL,C,025318,2017,77.0810,418.9820,39.5510,110.0130,0.0000,204.8660,10.0660,22.2560,7.0950,12.5950,0.0000,60.7720,909.3590,72.200000000000
A,USD,STD,INDL,C,025319,2017,,,,,,,,,,7.1500,,,,34.890000000000
I,USD,STD,INDL,C,025320,2017,40.5460,50.4050,17.1840,17.8760,0.0000,32.5290,0.0000,-3.9930,0.2770,12.2580,,0.0000,141.5799,11.550000000000
I,USD,STD,FS,C,025327,2017,,902.2650,,786.4880,,115.7770,0.0000,,,,,,247.1224,26.450000000000
I,USD,STD,INDL,C,025327,2017,,902.2650,,786.4880,0.0000,115.7770,0.0000,7.9150,3.4260,9.3430,,,247.1224,26.450000000000
A,USD,STD,INDL,C,025329,2017,,,,,,,,,,67.4150,,,,12.540000000000
A,USD,STD,INDL,C,025331,2017,91.8350,210.7310,80.6260,125.6660,0.0000,85.0650,0.0000,-7.1720,7.1870,13.6420,,46.3830,256.4696,18.800000000000
A,USD,STD,INDL,C,025332,2017,9.0260,13.3960,2.0380,3.0720,0.0000,10.3240,0.0000,-14.0370,2.7100,33.7510,,1.0890,413.7873,12.260000000000
I,USD,STD,FS,C,025333,2017,,392.1480,,322.6800,,69.4680,2.8650,,,,,,65.4550,26.500000000000
I,USD,STD,INDL,C,025333,2017,,392.1480,,322.6800,0.0000,69.4680,2.8650,5.1330,0.0110,2.4700,,,65.4550,26.500000000000
A,USD,STD,INDL,C,025478,2017,0.0430,3.5840,0.2360,2.0190,0.0000,1.5650,0.0000,-0.1740,0.0000,2882.2820,,1.7830,9.5115,0.003300000000
I,USD,STD,INDL,C,025338,2017,3971.0780,7040.8060,2165.6850,4152.1780,0.0000,2888.6280,85.8590,424.8580,375.7930,140.4980,,1599.0780,3012.2771,21.440000000000
A,USD,STD,FS,C,025339,2017,,4985.6000,,3449.8000,,1535.8000,0.0000,,,,,,6246.3988,323.480000000000
A,USD,STD,INDL,C,025339,2017,,4985.6000,,3449.8000,0.0000,1535.8000,0.0000,470.2000,8.4000,19.3100,,3070.8000,6246.3988,323.480000000000
A,USD,STD,INDL,C,025340,2017,,12184.6000,,4437.0000,0.0000,7747.1000,149.6000,1038.4000,157.3000,374.9860,,2451.6000,14973.1910,39.930000000000
I,USD,STD,INDL,C,025348,2017,132.4580,250.4400,20.8680,31.5960,0.0000,218.8440,0.0000,-96.4230,34.8150,79.0220,0.0000,7.2680,354.8088,4.490000000000
I,USD,STD,INDL,C,025349,2017,324.3120,356.7200,26.2640,37.9160,0.0000,318.8040,0.0000,-117.0240,3.1010,46.1320,,0.0000,1815.2942,39.350000000000
I,USD,STD,INDL,C,025356,2017,11957.1000,54255.8000,17846.4000,36130.5000,0.0000,18119.6000,0.0000,4517.4000,267.4000,564.4000,,15819.6000,42126.8160,74.640000000000
I,USD,STD,INDL,C,025357,2017,462.1380,675.0320,170.5710,224.0420,0.0000,450.9900,18.2280,14.4140,38.1630,40.3700,0.0000,0.0000,428.7294,10.620000000000
A,USD,STD,INDL,C,025360,2017,0.0820,0.0850,11.8880,15.2040,0.0320,-15.1760,0.0020,-2.4600,0.0010,24.0440,,3.4050,21.8800,0.910000000000
I,USD,STD,INDL,C,025361,2017,106.2330,805.4450,105.0310,849.8230,0.0000,-44.6180,0.0000,8.8280,55.3480,0.0010,,703.1080,,
I,USD,STD,INDL,C,025363,2017,,,,,,,,,,0.0250,,,,31.721000000000
A,USD,STD,INDL,C,025365,2017,67.1180,209.9960,53.3670,96.4970,0.0000,109.9940,0.0000,67.5980,4.0850,20.4370,,45.7560,,1.321000000000
I,USD,STD,INDL,C,025366,2017,,,,,,,,,,0.0750,,,,31.469700000000
A,USD,STD,INDL,C,025367,2017,181.6400,342.5390,59.2370,103.1370,0.0000,210.2810,9.5540,15.4420,1.4000,44.4890,-0.0050,34.5830,372.7110,8.377600000000
I,USD,STD,FS,C,025376,2017,,12716.8860,,10766.9640,,1949.9220,51.3110,,,,,,3171.9888,43.440000000000
I,USD,STD,INDL,C,025376,2017,,12716.8860,,10766.9640,0.0000,1949.9220,51.3110,112.8280,6.4950,73.0200,,,3171.9888,43.440000000000
I,USD,STD,INDL,C,025377,2017,82.6400,107.3530,37.6020,99.4630,0.0000,7.8900,0.0000,-66.2470,2.4970,28.9970,0.4470,59.8340,295.7694,10.200000000000
A,CAD,STD,INDL,C,025380,2017,,547.6060,,377.3950,0.0000,170.2110,12.7520,26.2490,0.0000,16.2160,,264.3180,176.9166,10.910000000000
A,USD,STD,INDL,C,025389,2017,1169.9000,4863.0000,851.4000,3571.1000,0.0000,1291.9000,93.1000,300.2000,260.1000,309.7160,-9.4000,2265.4000,4785.1122,15.450000000000
A,CAD,STD,INDL,C,025395,2017,,251.0200,,170.8870,0.0000,76.4480,2.9910,6.0100,0.4090,8.3080,,138.1400,76.4336,9.200000000000
I,USD,STD,INDL,C,025405,2017,1595.0000,2235.3000,793.2000,2103.5000,0.0000,129.2000,37.4000,-56.6000,85.4000,50.5840,31.0000,1085.7000,1497.2864,29.600000000000
A,USD,STD,INDL,C,025406,2017,18.8810,22.1810,2.4460,2.4570,0.0000,19.7240,0.0000,2.7270,0.4740,2.2340,0.0000,0.0000,31.1643,13.950000000000
I,USD,STD,INDL,C,025408,2017,,,,,,,,,,8.2000,,,,20.340000000000
A,USD,STD,INDL,C,025412,2017,,,,,,,,,,6.7580,,,,11.485400000000
A,USD,STD,INDL,C,025414,2017,,,,,,,,,,19.2000,,,,21.650000000000
A,USD,STD,INDL,C,025415,2017,,,,,,,,,,6.2880,,,,13.900000000000
A,USD,STD,INDL,C,025416,2017,,,,,,,,,,3.9240,,,,12.980000000000
I,USD,STD,INDL,C,025418,2017,,,,,,,,,,1.6000,,,,22.570000000000
I,USD,STD,INDL,C,025424,2017,279.0280,2966.2750,127.8510,1493.7020,0.0030,1130.3330,0.0000,223.8970,32.9130,99.7910,,999.1880,1477.9047,14.810000000000
A,USD,STD,INDL,C,025430,2017,203.5100,383.7860,98.0780,194.9730,97.3200,188.8130,3.2000,-53.9030,12.3510,69.4930,,102.8480,152.1897,2.190000000000
A,USD,STD,INDL,C,025434,2017,5283.4000,14365.6000,4220.7000,8908.6000,0.0000,5450.1000,1515.9000,2884.7000,1519.4000,1431.6000,74.5000,3932.6000,76891.2360,53.710000000000
I,USD,STD,INDL,C,025450,2017,0.0320,0.0320,4.6730,4.6730,0.0000,-4.6410,0.0000,-2.0990,0.0000,600.5130,,0.0000,5.4046,0.009000000000
A,USD,STD,FS,C,025462,2017,,405.9930,,278.6030,,127.3100,8.2210,,,,,,,29.700000000000
A,USD,STD,INDL,C,025462,2017,,405.9930,,278.6030,0.0000,127.3100,8.2210,3.8790,34.0790,8.1340,,221.4700,,29.700000000000
A,USD,STD,INDL,C,025466,2017,2501.8710,4978.4350,,4035.9870,0.6790,936.1270,144.2460,643.6490,227.1010,188.9540,,2171.3900,19809.9374,104.840000000000
A,USD,STD,FS,C,025481,2017,,1256.7570,,1071.8610,,184.8960,8.1410,,,,,,316.2411,45.450000000000
A,USD,STD,INDL,C,025481,2017,,1256.7570,,1071.8610,0.0000,184.8960,8.1410,14.0920,0.2610,6.9580,,,316.2411,45.450000000000
I,CAD,STD,INDL,C,025482,2017,,,,,,,,,,1.7910,,,,40.710000000000
I,USD,STD,INDL,C,025495,2017,1524.0000,11771.0000,1049.0000,9878.0000,0.0000,1901.0000,18.0000,76.0000,224.0000,144.3840,16.0000,8433.0000,1710.9504,11.850000000000
A,CAD,STD,INDL,C,025502,2017,1.7050,5.2640,3.9540,4.8560,0.0000,0.3500,0.0000,-13.2550,0.4460,29.0010,,1.6800,2.3201,0.080000000000
A,CAD,STD,INDL,C,025507,2017,785.8300,1174.5770,531.3380,548.6240,0.0000,625.9530,0.0000,201.6060,32.4420,101.6760,,0.0000,5492.5375,54.020000000000
I,USD,STD,INDL,C,025509,2017,760.8190,3110.2250,375.1970,1977.7960,0.0000,1132.4290,0.0000,-205.9210,164.9330,153.2630,,1279.7710,1475.9227,9.630000000000
I,CAD,STD,INDL,C,025510,2017,185.5450,1463.1000,335.4070,1094.4440,0.0000,368.6560,0.0000,-413.0660,311.3170,95.7150,,991.7230,,
A,USD,STD,INDL,C,025512,2017,,,,,,,,,,0.0500,,,,27.894400000000
I,USD,STD,INDL,C,025524,2017,,,,,,,,,,15.7230,,,,21.100000000000
I,USD,STD,INDL,C,025527,2017,57.0130,116.7300,55.5630,58.7360,0.0000,57.8440,0.0000,6.2780,16.7780,15.7800,,6.0170,62.3310,3.950000000000
A,USD,STD,INDL,C,025536,2017,683.0560,1306.9060,220.2070,669.7640,0.0000,635.6860,0.0000,78.8280,44.6590,51.8320,,395.6530,1947.6961,37.190000000000
I,USD,STD,INDL,C,025537,2017,,,,,,,,,,8.8170,,,,12.460100000000
A,CAD,STD,INDL,C,025538,2017,13.2120,21.8780,3.5600,7.2450,0.0000,14.6330,0.0000,-5.0580,0.0340,93.7500,,3.5540,,0.550000000000
A,USD,STD,INDL,C,025539,2017,89.3740,234.0050,34.5420,353.5790,0.0000,-119.5740,5.0210,-22.0100,8.7900,11.1350,,303.8690,40.8655,3.670000000000
A,USD,STD,INDL,C,025555,2017,,,,,,,,,,43.1850,,,,12.700000000000
I,USD,STD,INDL,C,025558,2017,,,,,,,,,,1.0500,,,,36.210000000000
A,USD,STD,INDL,C,025559,2017,,,,,,,,,,0.4000,,,,40.650000000000
I,USD,STD,INDL,C,025572,2017,446.9840,733.9750,71.6310,92.6300,0.0000,641.3450,1.6630,67.0170,21.7540,20.8320,,0.0000,1013.4768,48.650000000000
A,CAD,STD,INDL,C,025578,2017,2.5940,3.4730,0.6380,0.6380,0.0000,2.8350,0.0000,-3.9390,0.1350,207.4590,,0.0000,78.8344,0.380000000000
A,CAD,STD,INDL,C,025581,2017,7.3250,52.1190,4.9020,15.2360,0.0000,36.8830,0.0000,-1.0200,1.6900,6.9820,,6.3320,46.5001,6.660000000000
A,USD,STD,INDL,C,025588,2017,435.0000,8254.0000,414.0000,4897.0000,0.0000,3357.0000,226.0000,259.0000,432.0000,37.8180,,,,
A,USD,STD,INDL,C,025589,2017,2.7020,18.2630,35.4240,58.3560,0.0010,-40.4910,0.0530,-14.3690,0.1730,0.8920,,14.7260,0.0446,0.050000000000
A,CAD,STD,INDL,C,025612,2017,4.7480,14.7720,0.3420,0.3420,0.0000,14.4300,0.0000,-2.2090,4.6630,48.4230,-0.0270,0.0000,61.0130,1.260000000000
A,USD,STD,FS,C,025632,2017,,7724.8000,,6147.3000,,1365.6000,87.4000,,,,,,2629.5834,17.350000000000
A,USD,STD,INDL,C,025632,2017,,7724.8000,,6147.3000,0.0000,1365.6000,87.4000,100.5000,814.3000,151.5610,,5661.9000,2629.5834,17.350000000000
A,USD,STD,FS,C,025633,2017,,8773.3050,,4885.0470,,3555.0910,502.8610,,,,,,,27.540000000000
A,USD,STD,INDL,C,025633,2017,,8773.3050,,4885.0470,0.0000,3555.0910,502.8610,100.4190,0.0000,198.3090,,4572.1580,,27.540000000000
A,USD,STD,INDL,C,025645,2017,,,,,,,,,,,,,,
A,USD,STD,INDL,C,025648,2017,32421.0000,78739.0000,22756.0000,48952.0000,0.0000,27152.0000,7186.0000,8865.0000,3604.0000,6830.7980,126.0000,18675.0000,,31.619000000000
I,USD,STD,INDL,C,025659,2017,,,,,,,,,,13.6010,,,,9.170000000000
I,CAD,STD,INDL,C,025663,2017,,,,,,,,,,2.6170,,,,11.250000000000
A,USD,STD,FS,C,025665,2017,,1465.5700,,706.9220,,755.1600,90.2190,,,,,,1723.2735,43.550000000000
A,USD,STD,INDL,C,025665,2017,,1465.5700,,706.9220,0.0000,755.1600,90.2190,87.3400,0.0000,39.5700,0.0000,667.5020,1723.2735,43.550000000000
I,USD,STD,INDL,C,025676,2017,50.6380,70.6150,28.1550,30.7800,0.0000,39.8350,0.0000,-0.1680,0.6820,9.4380,,0.3760,68.7086,7.280000000000
I,USD,STD,INDL,C,025680,2017,168.5210,370.1890,173.2300,312.6360,0.0000,57.5050,0.0000,-27.3110,49.8760,19.9170,,166.0620,268.6803,13.490000000000
A,USD,STD,INDL,C,025693,2017,,,,,,,,,,0.2000,,,,24.720000000000
A,USD,STD,INDL,C,025705,2017,,,,,,,,,,6.4000,,,,25.230000000000
A,CAD,STD,INDL,C,025707,2017,,,,,,,,,,5.5000,,,,18.800000000000
A,CAD,STD,INDL,C,025708,2017,,,,,,,,,,5.2000,,,,18.360000000000
A,USD,STD,INDL,C,025709,2017,,61.2040,18.1970,18.1970,0.0000,43.0070,0.0000,-0.8290,0.0000,13.5180,,0.0000,32.4432,2.400000000000
A,USD,STD,INDL,C,025711,2017,4.1550,4.9840,3.0010,3.8000,0.0000,1.1840,0.0000,-0.7270,0.0000,7.5510,,0.0000,1.5857,0.210000000000
A,USD,STD,FS,C,025714,2017,,399379.5090,,367805.6800,,30746.2290,644.1600,,,,,,,46.400000000000
A,USD,STD,INDL,C,025714,2017,,399379.5090,,367805.6800,256.7450,30746.2290,644.1600,2733.4460,145.3840,474.2000,,,,46.400000000000
A,USD,STD,INDL,C,025726,2017,120.3820,124.1840,42.2450,49.8710,0.0000,74.3130,0.0000,5.7680,0.2810,8.8640,,9.0280,79.3328,8.950000000000
I,USD,STD,INDL,C,025727,2017,,,,,,,,,,0.1500,,,,26.750000000000
I,USD,STD,INDL,C,025731,2017,11.5590,32.0180,8.2000,26.2780,0.0000,5.7400,0.0000,0.5600,2.6240,21.3580,,12.6330,15.5593,0.728500000000
A,USD,STD,INDL,C,025737,2017,208.6330,1333.0600,397.9510,719.5300,0.0000,613.5300,49.7380,157.3920,120.7790,45.8780,,118.6270,2210.4020,48.180000000000
A,USD,STD,INDL,C,025738,2017,,,,,,,,,,0.8500,,,,27.766000000000
A,USD,STD,INDL,C,025740,2017,1.5870,10.5400,3.3420,20.9330,1.7950,-10.3930,0.0000,-8.3510,0.2140,9.5980,,16.7390,37.6242,3.920000000000
A,USD,STD,INDL,C,025742,2017,,,,,,,,,,22.5580,,,,12.950000000000
A,USD,STD,INDL,C,025747,2017,792.3400,1740.1020,224.7940,812.5460,0.0000,927.4190,31.7700,119.5190,65.9250,22.7130,,495.6110,4493.0857,197.820000000000
A,USD,STD,INDL,C,025749,2017,499.5230,1810.1290,166.7170,818.7380,0.0000,991.3910,0.0000,157.6750,24.2650,52.1520,,575.2130,3351.8090,64.270000000000
A,USD,STD,INDL,C,025750,2017,11.8250,11.9670,1.7650,1.7650,0.0000,10.2020,0.0000,-11.6610,0.0130,27.5020,,0.0000,61.6045,2.240000000000
A,USD,STD,FS,C,025751,2017,,6267.7470,,5224.9350,,1042.8120,60.5400,,,,,,1060.6401,26.900000000000
A,USD,STD,INDL,C,025751,2017,,6267.7470,,5224.9350,0.0000,1042.8120,60.5400,81.9990,2.6540,39.4290,,,1060.6401,26.900000000000
A,USD,STD,INDL,C,025753,2017,1187.4350,3213.3480,762.1870,1218.5250,0.0000,1790.3510,115.0020,210.7420,200.8550,184.7510,-13.0250,261.7890,,29.580000000000
A,USD,STD,INDL,C,025756,2017,944.8330,1079.4070,380.8440,581.5010,0.0000,497.9060,0.0000,-177.6020,65.0600,220.9790,,0.0000,4450.5171,20.140000000000
A,USD,STD,INDL,C,025773,2017,102.9670,113.6410,28.7820,39.2080,0.0000,74.1100,0.0000,-22.9060,0.2170,70.3320,,0.0000,48.8807,0.695000000000
I,USD,STD,INDL,C,025774,2017,739.8350,1458.0010,283.1670,676.6900,0.0000,781.3110,0.0000,-15.3450,13.7540,45.1790,,344.0020,1334.1359,29.530000000000
I,USD,STD,INDL,C,025776,2017,0.9820,1.2280,15.2470,15.2470,0.0000,-14.0190,0.0000,2.3850,0.2680,289.9360,-0.0270,0.0000,27.1960,0.093750000000
A,CAD,STD,INDL,C,025792,2017,2526.0000,28771.0000,3946.0000,21590.0000,730.0000,7089.0000,479.0000,294.0000,1529.0000,228.7700,0.0000,13881.0000,10747.6146,46.980000000000
A,USD,STD,INDL,C,025800,2017,,,,,,,,,,1.9500,,,,25.470000000000
I,USD,STD,INDL,C,025810,2017,,,,,,,,,,0.3000,,,,30.000000000000
A,CAD,STD,INDL,C,025811,2017,,,,,,,,,,8.5690,,,,10.640000000000
I,USD,STD,INDL,C,025814,2017,,,,,,,,,,0.1000,,,,24.400000000000
I,USD,STD,INDL,C,025816,2017,,,,,,,,,,0.1000,,,,24.230000000000
I,USD,STD,INDL,C,025818,2017,,,,,,,,,,0.1000,,,,29.474800000000
A,USD,STD,INDL,C,025825,2017,,,,,,,,,,0.3500,,,,30.700000000000
A,USD,STD,INDL,C,025833,2017,,,,,,,,,,0.9000,,,,92.300000000000
A,USD,STD,INDL,C,025837,2017,,,,,,,,,,0.4500,,,,72.730000000000
I,USD,STD,INDL,C,025838,2017,,,,,,,,,,0.1000,,,,30.630000000000
I,USD,STD,INDL,C,025848,2017,676.4680,1218.2690,284.9160,755.3060,0.0000,462.9630,0.0000,254.5290,65.0040,56.6410,0.0000,324.6230,1026.9013,18.130000000000
I,USD,STD,INDL,C,025849,2017,,,,,,,,,,,,,,0.002000000000
A,USD,STD,INDL,C,025850,2017,112.5910,192.9740,21.2290,127.7780,0.0000,65.1960,0.0000,-40.2700,4.8390,20.9290,2.3900,93.8410,,5.100000000000
A,USD,STD,INDL,C,025852,2017,,2424.8410,,2240.9040,0.0000,183.9370,0.0000,3.7650,0.6690,21.4890,,2212.1890,89.1794,4.150000000000
I,USD,STD,INDL,C,025855,2017,,,,,,,,,,3.9640,,,,19.130000000000
A,USD,STD,INDL,C,025870,2017,852.2000,2970.4000,310.0000,1691.3000,0.0000,1251.7000,7.0000,195.1000,76.7000,35.3740,1.2000,963.6000,2435.4999,68.850000000000
I,USD,STD,INDL,C,025874,2017,56.9410,164.2980,62.8400,413.2330,0.0010,-248.9350,5.1390,-6.6370,64.6670,25.5210,,309.3610,48.2347,1.890000000000
I,USD,STD,INDL,C,025880,2017,1772.7240,3471.6640,908.3810,2009.8740,0.0000,1461.7900,96.9640,200.9740,43.2630,94.7560,,998.6280,2205.9197,23.280000000000
I,USD,STD,INDL,C,025882,2017,4.6350,8.5430,1.5130,2.4350,0.0000,6.1080,0.0000,-1.9360,0.0040,201.3490,,0.5690,5.9398,0.029450000000
A,USD,STD,INDL,C,025893,2017,601.9000,910.7000,205.8000,697.9000,0.0000,212.8000,0.0000,54.6000,14.5000,39.9560,,475.3000,3064.6252,76.700000000000
A,USD,STD,FS,C,025895,2017,,5900.8810,,2900.8430,,3000.0380,2.1540,,,,,,4447.9265,20.610000000000
A,USD,STD,INDL,C,025895,2017,,5900.8810,,2900.8430,0.0000,3000.0380,2.1540,121.0880,28.6760,215.8140,,1027.0740,4447.9265,20.610000000000
A,USD,STD,INDL,C,025898,2017,563.2250,4622.7730,303.0050,2656.0410,330.8060,985.5370,10.4810,-52.9850,29.6000,48.6870,,2317.2090,589.1127,12.100000000000
A,USD,STD,INDL,C,025904,2017,200.2210,243.5090,12.7620,18.2470,0.0000,225.2620,0.0000,-68.5230,1.2350,30.8570,,0.4030,760.9336,24.660000000000
I,USD,STD,INDL,C,025905,2017,0.3490,53.9000,1.5110,1.5110,47.3890,52.3890,0.0000,-1.7660,0.0000,2.5560,,0.0000,26.1990,10.250000000000
I,USD,STD,INDL,C,025908,2017,,,,,,,,,,34.4060,,,,14.970000000000
A,USD,STD,INDL,C,025909,2017,,,,,,,,,,8.4750,,,,14.120000000000
A,USD,STD,INDL,C,025911,2017,,,,,,,,,,29.5780,,,,14.000000000000
A,USD,STD,INDL,C,025912,2017,,,,,,,,,,13.3520,,,,14.190000000000
I,USD,STD,INDL,C,025915,2017,15.2050,34.2760,16.6720,25.0840,0.0000,9.1920,0.0000,-11.7240,0.0240,9.3650,0.0740,8.6550,22.1951,2.370000000000
A,USD,STD,INDL,C,025922,2017,266.0230,761.0940,132.2300,428.5900,0.0000,330.9910,9.2490,31.0920,17.2810,11.0100,,242.0800,1105.4040,100.400000000000
A,USD,STD,INDL,C,025923,2017,28.5280,32.5700,12.7400,20.3350,0.0000,12.2350,0.1650,-7.7090,0.0000,14.9200,,0.0000,12.9804,0.870000000000
A,USD,STD,INDL,C,025924,2017,13.8320,20.7810,8.0680,8.7330,0.0000,11.3800,0.0000,74.9460,0.0340,162.2070,0.1530,2.3540,58.1512,0.358500000000
A,USD,STD,INDL,C,025935,2017,241.5130,387.4990,3.6660,10.9390,0.0000,376.5600,0.0000,2.5510,17.9390,46.8040,,2.5070,68.8019,1.470000000000
A,USD,STD,INDL,C,025937,2017,237.0210,671.0210,238.8680,252.3740,0.0000,418.6470,0.0000,12.5560,2.1560,21.1490,,224.5290,2895.9326,136.930000000000
A,USD,STD,INDL,C,025941,2017,,,,,,,,,,11.5830,,,,14.850000000000
I,USD,STD,FS,C,025950,2017,,4214.5920,,4357.1200,,22.2400,200.4040,,,,,,,65.430000000000
I,USD,STD,INDL,C,025950,2017,,4214.5920,,4357.1200,362.5250,22.2400,200.4040,78.4050,0.0000,60.8330,,3555.2280,,65.430000000000
A,CAD,STD,INDL,C,025960,2017,0.3800,42.7050,0.5930,2.2250,0.0000,40.4800,0.0000,-1.4530,0.1390,67.9980,-0.3810,1.1840,6.7998,0.100000000000
A,USD,STD,INDL,C,025964,2017,634.0000,1724.7000,387.6000,919.5000,0.0000,802.2000,0.0000,28.0000,35.2000,30.8050,0.5000,498.1000,1443.5223,46.860000000000
A,USD,STD,INDL,C,025969,2017,15.6550,24.2750,4.5310,7.1930,0.0000,17.1690,0.0000,0.8060,0.2410,1.2750,,2.7480,19.1250,15.000000000000
I,CAD,STD,INDL,C,025971,2017,67.9960,96.4990,65.8710,71.1800,0.0000,25.3190,0.0000,-13.1820,1.5750,46.0840,,54.4410,57.1442,1.240000000000
A,USD,STD,INDL,C,025974,2017,,,,,,,,,,42.4010,,,,51.675000000000
A,USD,STD,INDL,C,025979,2017,17.3130,59.5380,19.5810,31.0920,0.0000,28.3360,0.0000,-3.6800,0.4390,11.7310,,3.8470,42.8182,3.650000000000
